fips,city,region,uhi_index,median_income,pct_poc,poverty_rate,tree_canopy_pct,population
00000046579,Los Angeles,West,8.95,91856,41.2,54.4,29.9,4651
00000046580,Los Angeles,West,10.12,103154,73.7,44.4,33.5,2850
00000046581,Los Angeles,West,10.5,46984,59.4,50.7,9.7,1968
00000046582,Los Angeles,West,9.87,78220,77.8,47.1,43.1,4935
00000046583,Los Angeles,West,10.95,68771,83.4,55.0,27.6,3059
00000046584,Los Angeles,West,10.27,62053,88.4,48.7,14.7,1164
00000046585,Los Angeles,West,9.88,73900,67.9,55.0,20.7,5931
00000046586,Los Angeles,West,9.98,70449,27.7,55.0,10.9,2658
00000046587,Los Angeles,West,7.48,78535,13.1,55.0,21.2,1590
00000046588,Los Angeles,West,9.93,101042,85.2,45.9,26.8,537
00000046589,Los Angeles,West,8.99,84603,41.9,55.0,40.8,791
00000046590,Los Angeles,West,9.1,72764,45.2,53.0,31.9,5014
00000046591,Los Angeles,West,6.83,111615,22.9,37.5,32.3,5134
00000046592,Los Angeles,West,10.03,92748,89.1,52.2,18.8,1902
00000046593,Los Angeles,West,9.71,62690,51.7,55.0,21.6,625
00000046594,Los Angeles,West,10.33,34571,69.6,51.6,21.7,941
00000046595,Los Angeles,West,9.46,40304,39.6,55.0,22.7,682
00000046596,Los Angeles,West,8.57,88330,78.9,51.1,26.3,667
00000046597,Los Angeles,West,8.7,49242,22.9,51.8,26.8,6100
00000046598,Los Angeles,West,8.64,39798,12.1,49.8,26.3,6222
00000046599,Los Angeles,West,9.98,46047,44.3,55.0,22.6,922
00000046600,Los Angeles,West,10.53,47815,24.8,54.7,28.6,1798
00000046601,Los Angeles,West,8.46,86266,44.0,50.1,26.6,836
00000046602,Los Angeles,West,9.16,61081,55.6,53.0,15.8,1791
00000046603,Los Angeles,West,8.58,30690,27.8,39.6,29.3,4834
00000046604,Los Angeles,West,9.1,65776,24.9,55.0,27.7,3453
00000046605,Los Angeles,West,9.63,70556,41.1,54.1,15.6,2937
00000046606,Los Angeles,West,9.61,53016,45.6,43.0,23.5,1609
00000046607,Los Angeles,West,8.79,93897,37.4,45.8,33.7,3855
00000046608,Los Angeles,West,10.56,54476,59.0,52.9,18.4,2665
00000046609,Los Angeles,West,8.9,92708,64.8,47.1,18.9,2303
00000046610,Los Angeles,West,10.56,79919,48.9,55.0,24.9,1687
00000046611,Los Angeles,West,8.51,88165,31.5,55.0,34.1,2188
00000046612,Los Angeles,West,10.78,37536,70.7,55.0,41.8,2149
00000046613,Los Angeles,West,9.08,67457,24.2,42.0,33.9,1306
00000046614,Los Angeles,West,9.63,63679,39.8,52.4,36.9,1135
00000046615,Los Angeles,West,8.18,29449,23.4,51.5,32.2,994
00000046616,Los Angeles,West,8.13,92626,23.3,48.9,23.9,1033
00000046617,Los Angeles,West,9.48,44564,10.1,52.9,33.6,1615
00000046618,Los Angeles,West,8.1,49760,19.3,49.4,28.8,1463
00000046619,Los Angeles,West,10.15,39667,31.6,55.0,30.8,1245
00000046620,Los Angeles,West,9.77,82529,59.3,55.0,20.5,1191
00000046621,Los Angeles,West,10.81,26851,37.5,55.0,31.0,2154
00000046622,Los Angeles,West,8.07,80446,17.2,54.3,28.5,4132
00000046623,Los Angeles,West,9.72,91112,49.8,55.0,30.0,1796
00000046624,Los Angeles,West,8.75,78429,20.7,55.0,28.2,1727
00000046625,Los Angeles,West,10.07,82815,39.8,54.5,25.6,1031
00000046626,Los Angeles,West,10.43,83988,34.3,52.6,31.5,1581
00000046627,Los Angeles,West,10.71,41264,36.5,55.0,24.1,3693
00000046628,Los Angeles,West,8.88,100868,37.1,54.6,16.1,3369
00000046629,Los Angeles,West,11.34,53498,66.8,47.9,11.9,3231
00000046630,Los Angeles,West,9.87,63340,42.9,55.0,29.5,3170
00000046631,Los Angeles,West,8.71,56684,29.1,54.2,25.4,2349
00000046632,Los Angeles,West,8.57,77288,26.1,50.7,15.2,2300
00000046633,Los Angeles,West,9.92,51549,51.4,45.1,28.8,2094
00000046634,Los Angeles,West,10.46,66672,66.8,53.7,26.8,1407
00000046635,Los Angeles,West,8.56,34116,9.0,54.9,25.1,1901
00000046636,Los Angeles,West,7.71,94116,21.8,55.0,31.7,2057
00000046637,Los Angeles,West,8.81,81768,38.1,55.0,39.4,2643
00000046638,Los Angeles,West,9.15,57693,17.3,52.1,38.9,1920
00000046639,Los Angeles,West,9.97,53271,37.5,55.0,29.1,6393
00000046640,Los Angeles,West,9.3,81115,45.7,55.0,27.8,874
00000046641,Los Angeles,West,9.67,47317,56.8,55.0,29.4,2843
00000046642,Los Angeles,West,10.5,68134,50.7,52.1,30.0,1763
00000046643,Los Angeles,West,8.03,94034,43.5,50.3,27.4,1810
00000046644,Los Angeles,West,11.47,44718,75.5,55.0,28.1,1110
00000046645,Los Angeles,West,9.14,74215,19.1,55.0,16.0,3332
00000046646,Los Angeles,West,10.73,72893,71.6,53.5,28.0,2675
00000046647,Los Angeles,West,8.85,62566,52.8,41.9,32.7,2981
00000046648,Los Angeles,West,8.7,52405,18.1,48.5,25.0,2001
00000046649,Los Angeles,West,8.55,95369,28.8,55.0,28.3,1487
00000046650,Los Angeles,West,9.52,50060,65.8,44.3,19.4,1737
00000046651,Los Angeles,West,10.91,19699,58.9,55.0,17.2,2345
00000046652,Los Angeles,West,9.75,81013,29.1,55.0,29.8,542
00000046653,Los Angeles,West,9.05,34967,33.3,55.0,22.8,3052
00000046654,Los Angeles,West,8.35,82297,27.8,55.0,15.0,7752
00000046655,Los Angeles,West,8.56,98372,54.6,53.5,20.2,2411
00000046656,Los Angeles,West,8.79,80743,31.8,54.4,21.2,1527
00000046657,Los Angeles,West,8.96,91785,62.5,47.2,35.0,1641
00000046658,Los Angeles,West,8.46,115501,39.9,47.1,30.6,2764
00000046659,Los Angeles,West,10.14,89169,88.1,55.0,20.8,1548
00000046660,Los Angeles,West,9.19,73264,42.8,49.0,23.9,3044
00000046661,Los Angeles,West,7.95,105848,35.0,40.0,40.1,1628
00000046662,Los Angeles,West,8.32,108869,46.2,44.9,36.8,5056
00000046663,Los Angeles,West,8.07,109219,30.6,42.3,20.5,4973
00000046664,Los Angeles,West,9.83,52696,50.4,55.0,37.4,1483
00000046665,Los Angeles,West,11.78,31149,68.5,55.0,25.9,1722
00000046666,Los Angeles,West,10.54,51170,36.1,43.8,33.9,1783
00000046667,Los Angeles,West,9.28,82591,32.1,55.0,27.2,1798
00000046668,Los Angeles,West,9.09,68978,29.5,53.0,38.1,1024
00000046669,Los Angeles,West,10.44,59837,62.3,55.0,18.3,941
00000046670,Los Angeles,West,8.41,79012,38.2,55.0,27.1,3827
00000046671,Los Angeles,West,10.16,28229,36.5,55.0,37.5,3476
00000046672,Los Angeles,West,8.48,68529,23.4,55.0,10.0,3440
00000046673,Los Angeles,West,8.73,92961,23.3,55.0,28.6,1734
00000046674,Los Angeles,West,7.96,78732,10.8,55.0,26.4,5626
00000046675,Los Angeles,West,8.95,82295,50.4,51.8,34.2,1783
00000046676,Los Angeles,West,6.47,104934,32.1,38.7,39.3,3034
00000046677,Los Angeles,West,7.92,63346,19.7,48.9,35.4,785
00000046678,Los Angeles,West,10.5,48672,63.3,54.5,29.5,1575
00000046679,Los Angeles,West,7.82,94737,34.0,48.7,30.0,1646
00000046680,Los Angeles,West,8.82,94278,26.7,48.9,26.1,1738
00000046681,Los Angeles,West,8.73,78957,47.4,55.0,30.6,816
00000046682,Los Angeles,West,10.36,60990,64.3,55.0,39.3,2758
00000046683,Los Angeles,West,8.54,65034,26.3,53.7,22.4,3351
00000046684,Los Angeles,West,9.64,33080,14.7,55.0,25.0,1157
00000046685,Los Angeles,West,7.52,92823,30.8,51.5,29.3,908
00000046686,Los Angeles,West,8.38,91941,32.3,54.6,37.2,1139
00000046687,Los Angeles,West,9.89,32207,53.8,55.0,29.8,2434
00000046688,Los Angeles,West,10.03,86690,65.4,52.9,35.8,1264
00000046689,Los Angeles,West,10.36,75102,82.3,51.6,35.9,1668
00000046690,Los Angeles,West,9.62,39450,57.8,55.0,33.0,949
00000046691,Los Angeles,West,9.71,34849,33.2,55.0,19.6,5928
00000046692,Los Angeles,West,7.3,74337,4.4,43.7,43.4,1889
00000046693,Los Angeles,West,10.06,55057,42.4,51.7,39.2,3604
00000046694,Los Angeles,West,7.89,110498,13.6,40.8,30.1,2430
00000046695,Los Angeles,West,8.37,88814,58.5,51.9,18.2,1763
00000046696,Los Angeles,West,9.65,76842,39.5,55.0,15.7,1709
00000046697,Los Angeles,West,8.08,78076,17.2,55.0,31.5,1170
00000046698,Los Angeles,West,7.92,98271,35.5,43.9,24.0,1379
00000046699,Los Angeles,West,9.32,86162,56.6,53.1,14.7,987
00000046700,Los Angeles,West,10.58,77494,53.6,55.0,14.8,925
00000046701,Los Angeles,West,9.2,40493,38.8,53.9,24.8,6322
00000046702,Los Angeles,West,6.06,141548,5.7,26.0,32.6,2137
00000046703,Los Angeles,West,9.94,37420,67.5,55.0,39.2,4356
00000046704,Los Angeles,West,9.01,57186,47.7,55.0,32.6,1122
00000046705,Los Angeles,West,10.33,23631,43.3,55.0,24.6,853
00000046706,Los Angeles,West,9.23,78469,43.5,55.0,31.6,1005
00000046707,Los Angeles,West,7.16,68777,27.1,52.1,32.5,1403
00000046708,Los Angeles,West,10.95,84131,89.6,55.0,33.1,1848
00000046709,Los Angeles,West,9.31,21523,53.3,54.9,28.2,1651
00000046710,Los Angeles,West,9.21,92822,60.0,54.2,36.8,1136
00000046711,Los Angeles,West,11.11,44814,60.5,55.0,33.6,1905
00000046712,Los Angeles,West,10.12,61274,21.9,50.4,28.5,2008
00000046713,Los Angeles,West,8.15,88289,17.3,55.0,28.4,2755
00000046714,Los Angeles,West,7.89,71531,35.7,46.9,37.0,4368
00000046715,Los Angeles,West,10.37,73298,67.9,48.3,21.9,1453
00000046716,Los Angeles,West,9.17,84979,26.0,55.0,16.5,3749
00000046717,Los Angeles,West,8.6,75719,33.5,52.4,16.9,1881
00000046718,Los Angeles,West,9.49,56472,51.6,55.0,22.0,723
00000046719,Los Angeles,West,9.59,60838,61.3,55.0,33.5,5270
00000046720,Los Angeles,West,8.66,70296,46.0,43.4,25.6,7069
00000046721,Los Angeles,West,9.79,42611,30.1,55.0,29.7,2621
00000046722,Los Angeles,West,8.75,89900,47.5,55.0,25.0,1908
00000046723,Los Angeles,West,8.75,72216,30.5,55.0,25.0,1536
00000046724,Los Angeles,West,8.7,66869,10.1,49.1,20.8,1368
00000046725,Los Angeles,West,7.85,94812,37.2,55.0,28.9,3738
00000046726,Los Angeles,West,9.4,61997,54.0,51.3,27.0,1789
00000046727,Los Angeles,West,8.57,60439,43.3,55.0,32.4,4936
00000046728,Los Angeles,West,9.22,52884,21.0,54.8,30.8,1846
00000046729,Los Angeles,West,9.16,73576,84.0,55.0,27.0,1411
00000046730,Los Angeles,West,9.56,72711,31.4,55.0,16.2,1260
00000046731,Los Angeles,West,7.89,48342,16.1,45.8,38.2,1157
00000046732,Los Angeles,West,7.45,60557,32.3,39.4,29.3,2461
00000046733,Los Angeles,West,9.43,48509,36.6,55.0,29.0,831
00000046734,Los Angeles,West,10.19,47378,18.9,53.7,40.6,1106
00000046735,Los Angeles,West,10.7,21752,40.4,55.0,34.6,4002
00000046736,Los Angeles,West,8.26,59227,38.4,53.7,32.9,1019
00000046737,Los Angeles,West,9.22,22444,31.1,55.0,28.5,3033
00000046738,Los Angeles,West,9.37,53429,39.0,55.0,28.3,524
00000046739,Los Angeles,West,10.58,49682,25.6,52.8,29.4,4315
00000046740,Los Angeles,West,8.2,91297,35.7,55.0,32.6,843
00000046741,Los Angeles,West,9.24,39626,39.7,52.9,42.2,1068
00000046742,Los Angeles,West,10.66,45970,38.6,55.0,47.2,2719
00000046743,Los Angeles,West,9.29,55461,35.6,48.9,30.8,2126
00000046744,Los Angeles,West,10.97,50496,66.0,55.0,9.9,3093
00000046745,Los Angeles,West,8.0,99231,42.9,48.0,21.9,839
00000046746,Los Angeles,West,8.81,36535,7.4,49.4,43.4,1522
00000046747,Los Angeles,West,10.39,55514,40.6,55.0,33.4,1248
00000046748,Los Angeles,West,8.96,73301,43.2,49.6,32.2,928
00000046749,Los Angeles,West,9.92,87029,51.4,55.0,26.7,2585
00000046750,Los Angeles,West,10.81,55493,87.3,51.0,17.8,3183
00000046751,Los Angeles,West,9.53,17047,31.9,55.0,41.7,1477
00000046752,Los Angeles,West,8.75,61247,24.2,48.6,22.3,4508
00000046753,Los Angeles,West,9.64,98800,53.4,54.8,34.0,1128
00000046754,Los Angeles,West,9.28,72054,24.8,55.0,18.1,4442
00000046755,Los Angeles,West,8.79,70910,29.8,50.8,27.2,2533
00000046756,Los Angeles,West,7.99,38424,7.6,55.0,37.5,867
00000046757,Los Angeles,West,8.52,35858,28.5,53.1,27.1,5936
00000046758,Los Angeles,West,7.94,65451,19.8,55.0,26.6,1384
00000046759,Los Angeles,West,10.04,29340,49.4,55.0,28.0,3725
00000046760,Los Angeles,West,8.11,84534,15.5,53.8,18.7,1973
00000046761,Los Angeles,West,7.89,43833,13.2,47.4,17.4,2263
00000046762,Los Angeles,West,10.41,64383,55.5,55.0,33.3,3104
00000046763,Los Angeles,West,9.2,17855,24.6,55.0,25.2,3003
00000046764,Los Angeles,West,9.22,55154,57.8,55.0,34.2,1472
00000046765,Los Angeles,West,10.15,35353,47.6,53.3,36.7,2487
00000046766,Los Angeles,West,11.29,15000,61.2,50.6,36.5,2377
00000046767,Los Angeles,West,10.92,78546,62.1,55.0,14.2,2055
00000046768,Los Angeles,West,9.4,106028,71.6,48.6,22.8,1600
00000046769,Los Angeles,West,9.4,93236,42.2,46.2,32.7,2052
00000046770,Los Angeles,West,8.61,82042,51.2,55.0,33.5,5887
00000046771,Los Angeles,West,10.55,54646,25.8,55.0,45.5,1514
00000046772,Los Angeles,West,7.54,85147,29.7,53.4,22.6,3729
00000046773,Los Angeles,West,8.54,95596,42.0,55.0,38.4,1246
00000046774,Los Angeles,West,9.4,68420,35.6,51.9,31.4,1065
00000046775,Los Angeles,West,9.26,35390,51.1,54.2,15.4,12911
00000046776,Los Angeles,West,9.09,52515,39.9,55.0,24.3,2499
00000046777,Los Angeles,West,6.63,107567,6.2,46.6,32.7,2541
00000046778,Los Angeles,West,9.7,63131,71.9,48.1,14.5,2584
00000046779,Los Angeles,West,10.74,15000,19.3,55.0,10.7,4206
00000046780,Los Angeles,West,10.37,28276,53.4,52.9,13.5,2309
00000046781,Los Angeles,West,9.02,54388,27.4,55.0,30.8,2950
00000046782,Los Angeles,West,6.78,90895,25.0,55.0,26.6,958
00000046783,Los Angeles,West,9.92,58171,44.1,55.0,23.0,3262
00000046784,Los Angeles,West,8.33,91360,11.1,49.1,24.6,1568
00000046785,Los Angeles,West,9.31,51845,68.8,53.8,17.1,2705
00000046786,Los Angeles,West,9.93,15892,23.6,55.0,24.3,646
00000046787,Los Angeles,West,9.24,52710,27.1,51.1,14.0,2638
00000046788,Los Angeles,West,9.06,73623,10.3,54.8,38.2,471
00000046789,Los Angeles,West,8.01,71548,16.2,50.3,43.1,1532
00000046790,Los Angeles,West,9.19,33622,39.4,49.1,10.0,649
00000046791,Los Angeles,West,9.6,56220,52.6,54.6,24.5,2643
00000046792,Los Angeles,West,8.5,132116,67.1,34.8,25.9,1884
00000046793,Los Angeles,West,10.2,34168,22.3,55.0,26.4,1138
00000046794,Los Angeles,West,8.26,81518,12.8,52.7,37.3,4275
00000046795,Los Angeles,West,10.55,15000,22.1,54.7,23.7,1055
00000046796,Los Angeles,West,7.65,86594,56.7,48.7,29.1,293
00000046797,Los Angeles,West,9.85,42691,21.1,55.0,51.9,2460
00000046798,Los Angeles,West,8.69,75052,46.6,55.0,28.1,626
00000046799,Los Angeles,West,11.77,32711,66.7,55.0,40.6,1075
00000046800,Los Angeles,West,7.97,72271,14.1,55.0,33.6,1325
00000046801,Los Angeles,West,8.8,42283,18.4,55.0,24.4,769
00000046802,Los Angeles,West,10.03,47123,42.0,52.6,22.1,1344
00000046803,Los Angeles,West,10.02,76049,58.0,55.0,27.8,778
00000046804,Los Angeles,West,9.61,54240,51.5,54.4,19.2,1993
00000046805,Los Angeles,West,8.61,74509,7.3,55.0,22.1,865
00000046806,Los Angeles,West,11.1,60228,92.1,55.0,23.7,1841
00000046807,Los Angeles,West,9.95,66687,56.7,53.5,30.3,3630
00000046808,Los Angeles,West,8.34,76127,30.7,47.7,43.9,2891
00000046809,Los Angeles,West,10.15,56249,50.7,55.0,23.9,1721
00000046810,Los Angeles,West,10.31,40098,22.8,55.0,31.4,999
00000046811,Los Angeles,West,9.19,51692,53.7,53.4,15.5,1989
00000046812,Los Angeles,West,7.99,94878,27.6,55.0,38.0,1191
00000046813,Los Angeles,West,8.65,67904,11.6,55.0,15.2,2039
00000046814,Los Angeles,West,9.32,43877,45.1,55.0,34.9,646
00000046815,Los Angeles,West,7.73,75039,43.8,45.4,29.1,2934
00000046816,Los Angeles,West,10.01,76707,51.4,53.0,26.9,1844
00000046817,Los Angeles,West,7.22,77999,16.7,55.0,27.7,6802
00000046818,Los Angeles,West,10.15,40554,60.2,55.0,17.4,3958
00000046819,Los Angeles,West,10.44,47940,49.9,55.0,17.6,2539
00000046820,Los Angeles,West,9.25,48079,26.2,48.9,35.2,1678
00000046821,Los Angeles,West,9.11,55983,30.6,55.0,28.7,1167
00000046822,Los Angeles,West,9.18,78472,68.2,55.0,26.1,3182
00000046823,Los Angeles,West,9.11,72404,42.8,46.6,32.2,1575
00000046824,Los Angeles,West,8.96,74380,56.4,53.5,29.6,3644
00000046825,Los Angeles,West,8.87,98850,49.6,50.0,22.5,2299
00000046826,Los Angeles,West,9.72,82222,79.3,46.9,47.8,2309
00000046827,Los Angeles,West,9.7,61454,48.4,53.6,34.1,2583
00000046828,Los Angeles,West,10.09,35402,59.2,55.0,28.9,1041
00000046829,Los Angeles,West,10.94,47136,42.3,53.0,23.1,979
00000046830,Los Angeles,West,9.78,58457,41.2,55.0,35.7,959
00000046831,Los Angeles,West,8.9,85728,43.3,55.0,22.5,3389
00000046832,Los Angeles,West,8.89,64316,12.9,54.9,21.8,1025
00000046833,Los Angeles,West,9.47,48595,55.2,51.5,41.9,1104
00000046834,Los Angeles,West,9.53,46677,39.9,55.0,28.5,2496
00000046835,Los Angeles,West,10.18,63260,28.3,47.1,21.7,1554
00000046836,Los Angeles,West,7.92,87249,17.2,55.0,29.6,1439
00000046837,Los Angeles,West,7.7,104775,6.7,54.5,36.6,1366
00000046838,Los Angeles,West,10.03,59855,76.6,52.8,32.9,447
00000046839,Los Angeles,West,8.72,63881,43.9,51.4,36.7,1012
00000046840,Los Angeles,West,10.28,34651,40.9,55.0,17.7,3673
00000046841,Los Angeles,West,7.53,113479,25.0,44.1,37.5,1308
00000046842,Los Angeles,West,10.9,29974,50.0,55.0,25.8,578
00000046843,Los Angeles,West,9.29,94291,43.5,53.0,29.2,987
00000046844,Los Angeles,West,9.28,55866,30.2,43.1,38.2,2243
00000046845,Los Angeles,West,8.55,50015,15.9,55.0,34.7,2217
00000046846,Los Angeles,West,10.29,37249,38.2,55.0,30.5,1515
00000046847,Los Angeles,West,9.06,125251,81.0,43.8,12.8,1195
00000046848,Los Angeles,West,7.58,70537,31.6,37.3,29.5,779
00000046849,Los Angeles,West,9.31,65532,44.6,55.0,22.2,2255
00000046850,Los Angeles,West,7.64,87168,27.0,52.7,35.5,2989
00000046851,Los Angeles,West,10.15,48729,52.0,49.6,35.7,3917
00000046852,Los Angeles,West,9.58,65046,31.1,55.0,25.8,928
00000046853,Los Angeles,West,9.91,66408,28.8,54.3,22.7,4102
00000046854,Los Angeles,West,10.17,52196,65.9,55.0,40.2,1747
00000046855,Los Angeles,West,8.3,94990,13.8,52.8,24.5,1837
00000046856,Los Angeles,West,10.79,59533,78.9,49.4,17.7,3090
00000046857,Los Angeles,West,9.5,26171,36.7,52.1,21.7,1306
00000046858,Los Angeles,West,9.24,57462,56.7,51.3,24.1,493
00000046859,Los Angeles,West,8.43,71229,40.5,46.4,22.3,2759
00000046860,Los Angeles,West,8.62,42662,12.9,48.1,35.8,2228
00000046861,Los Angeles,West,9.22,44635,39.5,53.9,11.0,1456
00000046862,Los Angeles,West,9.08,51343,32.5,55.0,21.6,2626
00000046863,Los Angeles,West,9.11,95530,42.6,49.6,28.3,2969
00000046864,Los Angeles,West,9.39,52821,39.6,51.2,30.1,729
00000046865,Los Angeles,West,7.66,100727,14.0,43.7,43.3,1832
00000046866,Los Angeles,West,10.43,49626,82.0,55.0,39.9,461
00000046867,Los Angeles,West,9.64,73125,70.8,55.0,15.4,1678
00000046868,Los Angeles,West,9.51,53843,28.5,55.0,13.1,1445
00000046869,Los Angeles,West,9.05,83852,38.0,55.0,28.9,2428
00000046870,Los Angeles,West,10.12,37043,27.9,55.0,22.4,949
00000046871,Los Angeles,West,9.73,83571,42.1,52.3,18.6,1404
00000046872,Los Angeles,West,8.3,67846,18.5,53.1,29.4,262
00000046873,Los Angeles,West,10.17,49000,37.5,55.0,29.6,2526
00000046874,Los Angeles,West,8.62,60844,34.6,53.4,22.3,1714
00000046875,Los Angeles,West,9.73,103346,49.1,47.5,23.1,1905
00000046876,Los Angeles,West,9.66,68446,72.3,54.9,22.1,737
00000046877,Los Angeles,West,11.03,47431,80.6,52.0,23.8,2295
00000046878,Los Angeles,West,9.35,34882,40.9,54.6,32.8,4873
00000046879,Los Angeles,West,9.19,77635,65.5,44.9,19.9,1618
00000046880,Los Angeles,West,11.35,69896,84.7,55.0,21.7,2670
00000046881,Los Angeles,West,8.41,82375,34.1,55.0,26.0,1072
00000046882,Los Angeles,West,10.72,28444,16.0,52.2,27.3,1726
00000046883,Los Angeles,West,9.54,35693,22.1,55.0,30.5,721
00000046884,Los Angeles,West,8.57,93671,6.3,55.0,45.4,2901
00000046885,Los Angeles,West,10.29,73283,72.7,55.0,32.3,1990
00000046886,Los Angeles,West,9.83,78335,59.5,53.7,32.8,869
00000046887,Los Angeles,West,9.37,40932,71.6,46.0,26.3,1117
00000046888,Los Angeles,West,9.99,40475,55.3,55.0,20.1,1875
00000046889,Los Angeles,West,8.97,89781,13.7,55.0,24.5,3147
00000046890,Los Angeles,West,8.46,90959,35.8,52.8,23.5,4392
00000046891,Los Angeles,West,10.77,37792,71.0,54.3,30.4,1668
00000046892,Los Angeles,West,9.6,33015,59.6,55.0,15.0,797
00000046893,Los Angeles,West,9.31,62285,47.1,55.0,33.2,2086
00000046894,Los Angeles,West,9.92,45016,17.9,55.0,27.0,5276
00000046895,Los Angeles,West,8.2,44495,8.7,53.9,35.2,682
00000046896,Los Angeles,West,10.75,33715,51.9,55.0,21.5,1019
00000046897,Los Angeles,West,10.4,53289,69.1,53.6,20.4,2608
00000046898,Los Angeles,West,10.7,36132,74.7,55.0,24.1,1982
00000046899,Los Angeles,West,9.55,37614,37.2,51.9,24.8,1303
00000046900,Los Angeles,West,9.95,72459,79.7,55.0,34.4,2063
00000046901,Los Angeles,West,8.18,63620,16.0,46.9,35.7,3250
00000046902,Los Angeles,West,10.31,77121,67.4,53.2,42.9,1704
00000046903,Los Angeles,West,9.56,23774,23.6,55.0,24.3,1617
00000046904,Los Angeles,West,9.7,65247,19.0,49.8,1.4,2574
00000046905,Los Angeles,West,8.07,116890,51.1,40.0,26.2,1537
00000046906,Los Angeles,West,8.28,55693,25.5,43.0,31.1,3588
00000046907,Los Angeles,West,8.94,85618,28.5,48.2,34.5,6099
00000046908,Los Angeles,West,9.13,85400,41.8,49.5,31.0,1058
00000046909,Los Angeles,West,8.36,86629,55.6,55.0,25.3,854
00000046910,Los Angeles,West,8.94,69166,49.9,55.0,42.5,2259
00000046911,Los Angeles,West,8.46,79152,17.1,54.7,20.9,836
00000046912,Los Angeles,West,8.79,82475,71.5,53.1,26.7,827
00000046913,Los Angeles,West,10.97,80886,69.3,53.1,18.5,528
00000046914,Los Angeles,West,11.03,37064,63.1,55.0,27.3,1437
00000046915,Los Angeles,West,10.15,22315,36.0,55.0,40.5,1772
00000046916,Los Angeles,West,9.94,26160,42.0,53.3,26.8,1325
00000046917,Los Angeles,West,8.8,58246,25.0,55.0,27.8,4163
00000046918,Los Angeles,West,8.01,79848,43.5,55.0,15.9,3981
00000046919,Los Angeles,West,8.97,37389,54.7,48.8,26.4,5752
00000046920,Los Angeles,West,10.49,88099,56.5,55.0,36.7,1859
